#36864
#36300
#36300
#564
#0
   Index      Gx      Gy      Gz
   30975   19001  -13544  -23003
   30976   19402  -12964  -23003
   30977   19784  -12372  -23003
   30978   20149  -11768  -23003
   30979   20495  -11154  -23003
   30980   20823  -10530  -23003
   30981   21131   -9897  -23003
   30982   21421   -9254  -23003
   30983   21690   -8603  -23003
   30984   21940   -7944  -23003
   30985   22170   -7277  -23003
   30986   22380   -6604  -23003
   30987   22569   -5925  -23003
   30988   22738   -5241  -23003
   30989   22886   -4552  -23003
   30990   23013   -3859  -23003
   30991   23119   -3162  -23003
   30992   23204   -2462  -23003
   30993   23268   -1760  -23003
   30994   23310   -1056  -23003
   30995   23331    -352  -23003
   30996   22959     353  -23375
   30997   22937    1060  -23375
   30998   22894    1766  -23375
   30999   22828    2470  -23375
   31000   22741    3172  -23375
   31001   22633    3871  -23375
   31002   22503    4566  -23375
   31003   22352    5257  -23375
   31004   22179    5943  -23375
   31005   21986    6623  -23375
   31006   21771    7297  -23375
   31007   21536    7964  -23375
   31008   21281    8623  -23375
   31009   21005    9274  -23375
   31010   20709    9917  -23375
   31011   20394   10550  -23375
   31012   20060   11173  -23375
   31013   19706   11785  -23375
   31014   19334   12387  -23375
   31015   18943   12976  -23375
   31016   18535   13553  -23375
   31017   18108   14118  -23375
   31018   17665   14669  -23375
   31019   17205   15206  -23375
   31020   16728   15728  -23375
   31021   16236   16236  -23375
   31022   15728   16728  -23375
   31023   15206   17205  -23375
   31024   14669   17665  -23375
   31025   14118   18108  -23375
   31026   13553   18535  -23375
   31027   12976   18943  -23375
   31028   12387   19334  -23375
   31029   11785   19706  -23375
   31030   11173   20060  -23375
   31031   10550   20394  -23375
   31032    9917   20709  -23375
   31033    9274   21005  -23375
   31034    8623   21281  -23375
   31035    7964   21536  -23375
   31036    7297   21771  -23375
   31037    6623   21986  -23375
   31038    5943   22179  -23375
   31039    5257   22352  -23375
   31040    4566   22503  -23375
   31041    3871   22633  -23375
   31042    3172   22741  -23375
   31043    2470   22828  -23375
   31044    1766   22894  -23375
   31045    1060   22937  -23375
   31046     353   22959  -23375
   31047    -353   22959  -23375
   31048   -1060   22937  -23375
   31049   -1766   22894  -23375
   31050   -2470   22828  -23375
   31051   -3172   22741  -23375
   31052   -3871   22633  -23375
   31053   -4566   22503  -23375
   31054   -5257   22352  -23375
   31055   -5943   22179  -23375
   31056   -6623   21986  -23375
   31057   -7297   21771  -23375
   31058   -7964   21536  -23375
   31059   -8623   21281  -23375
   31060   -9274   21005  -23375
   31061   -9917   20709  -23375
   31062  -10550   20394  -23375
   31063  -11173   20060  -23375
   31064  -11785   19706  -23375
   31065  -12387   19334  -23375
   31066  -12976   18943  -23375
   31067  -13553   18535  -23375
   31068  -14118   18108  -23375
   31069  -14669   17665  -23375
   31070  -15206   17205  -23375
   31071  -15728   16728  -23375
   31072  -16236   16236  -23375
   31073  -16728   15728  -23375
   31074  -17205   15206  -23375
   31075  -17665   14669  -23375
   31076  -18108   14118  -23375
   31077  -18535   13553  -23375
   31078  -18943   12976  -23375
   31079  -19334   12387  -23375
   31080  -19706   11785  -23375
   31081  -20060   11173  -23375
   31082  -20394   10550  -23375
   31083  -20709    9917  -23375
   31084  -21005    9274  -23375
   31085  -21281    8623  -23375
   31086  -21536    7964  -23375
   31087  -21771    7297  -23375
   31088  -21986    6623  -23375
   31089  -22179    5943  -23375
   31090  -22352    5257  -23375
   31091  -22503    4566  -23375
   31092  -22633    3871  -23375
   31093  -22741    3172  -23375
   31094  -22828    2470  -23375
   31095  -22894    1766  -23375
   31096  -22937    1060  -23375
   31097  -22959     353  -23375
   31098  -22959    -353  -23375
   31099  -22937   -1060  -23375
   31100  -22894   -1766  -23375
   31101  -22828   -2470  -23375
   31102  -22741   -3172  -23375
   31103  -22633   -3871  -23375
   31104  -22503   -4566  -23375
   31105  -22352   -5257  -23375
   31106  -22179   -5943  -23375
   31107  -21986   -6623  -23375
   31108  -21771   -7297  -23375
   31109  -21536   -7964  -23375
   31110  -21281   -8623  -23375
   31111  -21005   -9274  -23375
   31112  -20709   -9917  -23375
   31113  -20394  -10550  -23375
   31114  -20060  -11173  -23375
   31115  -19706  -11785  -23375
   31116  -19334  -12387  -23375
   31117  -18943  -12976  -23375
   31118  -18535  -13553  -23375
   31119  -18108  -14118  -23375
   31120  -17665  -14669  -23375
   31121  -17205  -15206  -23375
   31122  -16728  -15728  -23375
   31123  -16236  -16236  -23375
   31124  -15728  -16728  -23375
   31125  -15206  -17205  -23375
   31126  -14669  -17665  -23375
   31127  -14118  -18108  -23375
   31128  -13553  -18535  -23375
   31129  -12976  -18943  -23375
   31130  -12387  -19334  -23375
   31131  -11785  -19706  -23375
   31132  -11173  -20060  -23375
   31133  -10550  -20394  -23375
   31134   -9917  -20709  -23375
   31135   -9274  -21005  -23375
   31136   -8623  -21281  -23375
   31137   -7964  -21536  -23375
   31138   -7297  -21771  -23375
   31139   -6623  -21986  -23375
   31140   -5943  -22179  -23375
   31141   -5257  -22352  -23375
   31142   -4566  -22503  -23375
   31143   -3871  -22633  -23375
   31144   -3172  -22741  -23375
   31145   -2470  -22828  -23375
   31146   -1766  -22894  -23375
   31147   -1060  -22937  -23375
   31148    -353  -22959  -23375
   31149     353  -22959  -23375
   31150    1060  -22937  -23375
   31151    1766  -22894  -23375
   31152    2470  -22828  -23375
   31153    3172  -22741  -23375
   31154    3871  -22633  -23375
   31155    4566  -22503  -23375
   31156    5257  -22352  -23375
   31157    5943  -22179  -23375
   31158    6623  -21986  -23375
   31159    7297  -21771  -23375
   31160    7964  -21536  -23375
   31161    8623  -21281  -23375
   31162    9274  -21005  -23375
   31163    9917  -20709  -23375
   31164   10550  -20394  -23375
   31165   11173  -20060  -23375
   31166   11785  -19706  -23375
   31167   12387  -19334  -23375
   31168   12976  -18943  -23375
   31169   13553  -18535  -23375
   31170   14118  -18108  -23375
   31171   14669  -17665  -23375
   31172   15206  -17205  -23375
   31173   15728  -16728  -23375
   31174   16236  -16236  -23375
   31175   16728  -15728  -23375
   31176   17205  -15206  -23375
   31177   17665  -14669  -23375
   31178   18108  -14118  -23375
   31179   18535  -13553  -23375
   31180   18943  -12976  -23375
   31181   19334  -12387  -23375
   31182   19706  -11785  -23375
   31183   20060  -11173  -23375
   31184   20394  -10550  -23375
   31185   20709   -9917  -23375
   31186   21005   -9274  -23375
   31187   21281   -8623  -23375
   31188   21536   -7964  -23375
   31189   21771   -7297  -23375
   31190   21986   -6623  -23375
   31191   22179   -5943  -23375
   31192   22352   -5257  -23375
   31193   22503   -4566  -23375
   31194   22633   -3871  -23375
   31195   22741   -3172  -23375
   31196   22828   -2470  -23375
   31197   22894   -1766  -23375
   31198   22937   -1060  -23375
   31199   22959    -353  -23375
   31200   22582     354  -23740
   31201   22559    1063  -23740
   31202   22515    1771  -23740
   31203   22448    2478  -23740
   31204   22359    3182  -23740
   31205   22248    3882  -23740
   31206   22115    4579  -23740
   31207   21960    5272  -23740
   31208   21784    5959  -23740
   31209   21586    6640  -23740
   31210   21367    7315  -23740
   31211   21126    7983  -23740
   31212   20865    8642  -23740
   31213   20583    9293  -23740
   31214   20281    9935  -23740
   31215   19959   10568  -23740
   31216   19617   11189  -23740
   31217   19256   11800  -23740
   31218   18876   12399  -23740
   31219   18477   12986  -23740
   31220   18060   13560  -23740
   31221   17625   14121  -23740
   31222   17173   14667  -23740
   31223   16704   15199  -23740
   31224   16218   15717  -23740
   31225   15717   16218  -23740
   31226   15199   16704  -23740
   31227   14667   17173  -23740
   31228   14121   17625  -23740
   31229   13560   18060  -23740
   31230   12986   18477  -23740
   31231   12399   18876  -23740
   31232   11800   19256  -23740
   31233   11189   19617  -23740
   31234   10568   19959  -23740
   31235    9935   20281  -23740
   31236    9293   20583  -23740
   31237    8642   20865  -23740
   31238    7983   21126  -23740
   31239    7315   21367  -23740
   31240    6640   21586  -23740
   31241    5959   21784  -23740
   31242    5272   21960  -23740
   31243    4579   22115  -23740
   31244    3882   22248  -23740
   31245    3182   22359  -23740
   31246    2478   22448  -23740
   31247    1771   22515  -23740
   31248    1063   22559  -23740
   31249     354   22582  -23740
   31250    -354   22582  -23740
   31251   -1063   22559  -23740
   31252   -1771   22515  -23740
   31253   -2478   22448  -23740
   31254   -3182   22359  -23740
   31255   -3882   22248  -23740
   31256   -4579   22115  -23740
   31257   -5272   21960  -23740
   31258   -5959   21784  -23740
   31259   -6640   21586  -23740
   31260   -7315   21367  -23740
   31261   -7983   21126  -23740
   31262   -8642   20865  -23740
   31263   -9293   20583  -23740
   31264   -9935   20281  -23740
   31265  -10568   19959  -23740
   31266  -11189   19617  -23740
   31267  -11800   19256  -23740
   31268  -12399   18876  -23740
   31269  -12986   18477  -23740
   31270  -13560   18060  -23740
   31271  -14121   17625  -23740
   31272  -14667   17173  -23740
   31273  -15199   16704  -23740
   31274  -15717   16218  -23740
   31275  -16218   15717  -23740
   31276  -16704   15199  -23740
   31277  -17173   14667  -23740
   31278  -17625   14121  -23740
   31279  -18060   13560  -23740
   31280  -18477   12986  -23740
   31281  -18876   12399  -23740
   31282  -19256   11800  -23740
   31283  -19617   11189  -23740
   31284  -19959   10568  -23740
   31285  -20281    9935  -23740
   31286  -20583    9293  -23740
   31287  -20865    8642  -23740
   31288  -21126    7983  -23740
   31289  -21367    7315  -23740
   31290  -21586    6640  -23740
   31291  -21784    5959  -23740
   31292  -21960    5272  -23740
   31293  -22115    4579  -23740
   31294  -22248    3882  -23740
   31295  -22359    3182  -23740
   31296  -22448    2478  -23740
   31297  -22515    1771  -23740
   31298  -22559    1063  -23740
   31299  -22582     354  -23740
   31300  -22582    -354  -23740
   31301  -22559   -1063  -23740
   31302  -22515   -1771  -23740
   31303  -22448   -2478  -23740
   31304  -22359   -3182  -23740
   31305  -22248   -3882  -23740
   31306  -22115   -4579  -23740
   31307  -21960   -5272  -23740
   31308  -21784   -5959  -23740
   31309  -21586   -6640  -23740
   31310  -21367   -7315  -23740
   31311  -21126   -7983  -23740
   31312  -20865   -8642  -23740
   31313  -20583   -9293  -23740
   31314  -20281   -9935  -23740
   31315  -19959  -10568  -23740
   31316  -19617  -11189  -23740
   31317  -19256  -11800  -23740
   31318  -18876  -12399  -23740
   31319  -18477  -12986  -23740
   31320  -18060  -13560  -23740
   31321  -17625  -14121  -23740
   31322  -17173  -14667  -23740
   31323  -16704  -15199  -23740
   31324  -16218  -15717  -23740
   31325  -15717  -16218  -23740
   31326  -15199  -16704  -23740
   31327  -14667  -17173  -23740
   31328  -14121  -17625  -23740
   31329  -13560  -18060  -23740
   31330  -12986  -18477  -23740
   31331  -12399  -18876  -23740
   31332  -11800  -19256  -23740
   31333  -11189  -19617  -23740
   31334  -10568  -19959  -23740
   31335   -9935  -20281  -23740
   31336   -9293  -20583  -23740
   31337   -8642  -20865  -23740
   31338   -7983  -21126  -23740
   31339   -7315  -21367  -23740
   31340   -6640  -21586  -23740
   31341   -5959  -21784  -23740
   31342   -5272  -21960  -23740
   31343   -4579  -22115  -23740
   31344   -3882  -22248  -23740
   31345   -3182  -22359  -23740
   31346   -2478  -22448  -23740
   31347   -1771  -22515  -23740
   31348   -1063  -22559  -23740
   31349    -354  -22582  -23740
   31350     354  -22582  -23740
   31351    1063  -22559  -23740
   31352    1771  -22515  -23740
   31353    2478  -22448  -23740
   31354    3182  -22359  -23740
   31355    3882  -22248  -23740
   31356    4579  -22115  -23740
   31357    5272  -21960  -23740
   31358    5959  -21784  -23740
   31359    6640  -21586  -23740
   31360    7315  -21367  -23740
   31361    7983  -21126  -23740
   31362    8642  -20865  -23740
   31363    9293  -20583  -23740
   31364    9935  -20281  -23740
   31365   10568  -19959  -23740
   31366   11189  -19617  -23740
   31367   11800  -19256  -23740
   31368   12399  -18876  -23740
   31369   12986  -18477  -23740
   31370   13560  -18060  -23740
   31371   14121  -17625  -23740
   31372   14667  -17173  -23740
   31373   15199  -16704  -23740
   31374   15717  -16218  -23740
   31375   16218  -15717  -23740
   31376   16704  -15199  -23740
   31377   17173  -14667  -23740
   31378   17625  -14121  -23740
   31379   18060  -13560  -23740
   31380   18477  -12986  -23740
   31381   18876  -12399  -23740
   31382   19256  -11800  -23740
   31383   19617  -11189  -23740
   31384   19959  -10568  -23740
   31385   20281   -9935  -23740
   31386   20583   -9293  -23740
   31387   20865   -8642  -23740
   31388   21126   -7983  -23740
   31389   21367   -7315  -23740
   31390   21586   -6640  -23740
   31391   21784   -5959  -23740
   31392   21960   -5272  -23740
   31393   22115   -4579  -23740
   31394   22248   -3882  -23740
   31395   22359   -3182  -23740
   31396   22448   -2478  -23740
   31397   22515   -1771  -23740
   31398   22559   -1063  -23740
   31399   22582    -354  -23740
   31400   22200     355  -24097
   31401   22177    1067  -24097
   31402   22131    1777  -24097
   31403   22063    2485  -24097
   31404   21972    3191  -24097
   31405   21858    3894  -24097
   31406   21722    4593  -24097
   31407   21564    5286  -24097
   31408   21383    5975  -24097
   31409   21181    6657  -24097
   31410   20957    7333  -24097
   31411   20711    8001  -24097
   31412   20444    8660  -24097
   31413   20156    9311  -24097
   31414   19847    9952  -24097
   31415   19518   10583  -24097
   31416   19168   11204  -24097
   31417   18799   11812  -24097
   31418   18411   12409  -24097
   31419   18004   12992  -24097
   31420   17578   13563  -24097
   31421   17134   14119  -24097
   31422   16673   14661  -24097
   31423   16195   15188  -24097
   31424   15699   15699  -24097
   31425   15188   16195  -24097
   31426   14661   16673  -24097
   31427   14119   17134  -24097
   31428   13563   17578  -24097
   31429   12992   18004  -24097
   31430   12409   18411  -24097
   31431   11812   18799  -24097
   31432   11204   19168  -24097
   31433   10583   19518  -24097
   31434    9952   19847  -24097
   31435    9311   20156  -24097
   31436    8660   20444  -24097
   31437    8001   20711  -24097
   31438    7333   20957  -24097
   31439    6657   21181  -24097
   31440    5975   21383  -24097
   31441    5286   21564  -24097
   31442    4593   21722  -24097
   31443    3894   21858  -24097
   31444    3191   21972  -24097
   31445    2485   22063  -24097
   31446    1777   22131  -24097
   31447    1067   22177  -24097
   31448     355   22200  -24097
   31449    -355   22200  -24097
   31450   -1067   22177  -24097
   31451   -1777   22131  -24097
   31452   -2485   22063  -24097
   31453   -3191   21972  -24097
   31454   -3894   21858  -24097
   31455   -4593   21722  -24097
   31456   -5286   21564  -24097
   31457   -5975   21383  -24097
   31458   -6657   21181  -24097
   31459   -7333   20957  -24097
   31460   -8001   20711  -24097
   31461   -8660   20444  -24097
   31462   -9311   20156  -24097
   31463   -9952   19847  -24097
   31464  -10583   19518  -24097
   31465  -11204   19168  -24097
   31466  -11812   18799  -24097
   31467  -12409   18411  -24097
   31468  -12992   18004  -24097
   31469  -13563   17578  -24097
   31470  -14119   17134  -24097
   31471  -14661   16673  -24097
   31472  -15188   16195  -24097
   31473  -15699   15699  -24097
   31474  -16195   15188  -24097
   31475  -16673   14661  -24097
   31476  -17134   14119  -24097
   31477  -17578   13563  -24097
   31478  -18004   12992  -24097
   31479  -18411   12409  -24097
   31480  -18799   11812  -24097
   31481  -19168   11204  -24097
   31482  -19518   10583  -24097
   31483  -19847    9952  -24097
   31484  -20156    9311  -24097
   31485  -20444    8660  -24097
   31486  -20711    8001  -24097
   31487  -20957    7333  -24097
   31488  -21181    6657  -24097
   31489  -21383    5975  -24097
   31490  -21564    5286  -24097
   31491  -21722    4593  -24097
   31492  -21858    3894  -24097
   31493  -21972    3191  -24097
   31494  -22063    2485  -24097
   31495  -22131    1777  -24097
   31496  -22177    1067  -24097
   31497  -22200     355  -24097
   31498  -22200    -355  -24097
   31499  -22177   -1067  -24097
   31500  -22131   -1777  -24097
   31501  -22063   -2485  -24097
   31502  -21972   -3191  -24097
   31503  -21858   -3894  -24097
   31504  -21722   -4593  -24097
   31505  -21564   -5286  -24097
   31506  -21383   -5975  -24097
   31507  -21181   -6657  -24097
   31508  -20957   -7333  -24097
   31509  -20711   -8001  -24097
   31510  -20444   -8660  -24097
   31511  -20156   -9311  -24097
   31512  -19847   -9952  -24097
   31513  -19518  -10583  -24097
   31514  -19168  -11204  -24097
   31515  -18799  -11812  -24097
   31516  -18411  -12409  -24097
   31517  -18004  -12992  -24097
   31518  -17578  -13563  -24097
   31519  -17134  -14119  -24097
   31520  -16673  -14661  -24097
   31521  -16195  -15188  -24097
   31522  -15699  -15699  -24097
   31523  -15188  -16195  -24097
   31524  -14661  -16673  -24097
   31525  -14119  -17134  -24097
   31526  -13563  -17578  -24097
   31527  -12992  -18004  -24097
   31528  -12409  -18411  -24097
   31529  -11812  -18799  -24097
   31530  -11204  -19168  -24097
   31531  -10583  -19518  -24097
   31532   -9952  -19847  -24097
   31533   -9311  -20156  -24097
   31534   -8660  -20444  -24097
   31535   -8001  -20711  -24097
   31536   -7333  -20957  -24097
   31537   -6657  -21181  -24097
   31538   -5975  -21383  -24097
   31539   -5286  -21564  -24097
   31540   -4593  -21722  -24097
   31541   -3894  -21858  -24097
   31542   -3191  -21972  -24097
   31543   -2485  -22063  -24097
   31544   -1777  -22131  -24097
   31545   -1067  -22177  -24097
   31546    -355  -22200  -24097
   31547     355  -22200  -24097
   31548    1067  -22177  -24097
   31549    1777  -22131  -24097
   31550    2485  -22063  -24097
   31551    3191  -21972  -24097
   31552    3894  -21858  -24097
   31553    4593  -21722  -24097
   31554    5286  -21564  -24097
   31555    5975  -21383  -24097
   31556    6657  -21181  -24097
   31557    7333  -20957  -24097
   31558    8001  -20711  -24097
   31559    8660  -20444  -24097
   31560    9311  -20156  -24097
   31561    9952  -19847  -24097
   31562   10583  -19518  -24097
   31563   11204  -19168  -24097
   31564   11812  -18799  -24097
   31565   12409  -18411  -24097
   31566   12992  -18004  -24097
   31567   13563  -17578  -24097
   31568   14119  -17134  -24097
   31569   14661  -16673  -24097
   31570   15188  -16195  -24097
   31571   15699  -15699  -24097
   31572   16195  -15188  -24097
   31573   16673  -14661  -24097
   31574   17134  -14119  -24097
   31575   17578  -13563  -24097
   31576   18004  -12992  -24097
   31577   18411  -12409  -24097
   31578   18799  -11812  -24097
   31579   19168  -11204  -24097
   31580   19518  -10583  -24097
   31581   19847   -9952  -24097
   31582   20156   -9311  -24097
   31583   20444   -8660  -24097
   31584   20711   -8001  -24097
   31585   20957   -7333  -24097
   31586   21181   -6657  -24097
   31587   21383   -5975  -24097
   31588   21564   -5286  -24097
   31589   21722   -4593  -24097
   31590   21858   -3894  -24097
   31591   21972   -3191  -24097
   31592   22063   -2485  -24097
   31593   22131   -1777  -24097
   31594   22177   -1067  -24097
   31595   22200    -355  -24097
   31596   21813     356  -24447
   31597   21790    1070  -24447
   31598   21743    1782  -24447
   31599   21673    2493  -24447
   31600   21580    3201  -24447
   31601   21464    3905  -24447
   31602   21325    4605  -24447
   31603   21162    5301  -24447
   31604   20978    5990  -24447
   31605   20770    6673  -24447
   31606   20541    7349  -24447
   31607   20290    8018  -24447
   31608   20016    8677  -24447
   31609   19722    9327  -24447
   31610   19406    9968  -24447
   31611   19069   10597  -24447
   31612   18712   11216  -24447
   31613   18335   11822  -24447
   31614   17939   12415  -24447
   31615   17523   12996  -24447
   31616   17088   13562  -24447
   31617   16635   14114  -24447
   31618   16165   14651  -24447
   31619   15677   15172  -24447
   31620   15172   15677  -24447
   31621   14651   16165  -24447
   31622   14114   16635  -24447
   31623   13562   17088  -24447
   31624   12996   17523  -24447
   31625   12415   17939  -24447
   31626   11822   18335  -24447
   31627   11216   18712  -24447
   31628   10597   19069  -24447
   31629    9968   19406  -24447
   31630    9327   19722  -24447
   31631    8677   20016  -24447
   31632    8018   20290  -24447
   31633    7349   20541  -24447
   31634    6673   20770  -24447
   31635    5990   20978  -24447
   31636    5301   21162  -24447
   31637    4605   21325  -24447
   31638    3905   21464  -24447
   31639    3201   21580  -24447
   31640    2493   21673  -24447
   31641    1782   21743  -24447
   31642    1070   21790  -24447
   31643     356   21813  -24447
   31644    -356   21813  -24447
   31645   -1070   21790  -24447
   31646   -1782   21743  -24447
   31647   -2493   21673  -24447
   31648   -3201   21580  -24447
   31649   -3905   21464  -24447
   31650   -4605   21325  -24447
   31651   -5301   21162  -24447
   31652   -5990   20978  -24447
   31653   -6673   20770  -24447
   31654   -7349   20541  -24447
   31655   -8018   20290  -24447
   31656   -8677   20016  -24447
   31657   -9327   19722  -24447
   31658   -9968   19406  -24447
   31659  -10597   19069  -24447
   31660  -11216   18712  -24447
   31661  -11822   18335  -24447
   31662  -12415   17939  -24447
   31663  -12996   17523  -24447
   31664  -13562   17088  -24447
   31665  -14114   16635  -24447
   31666  -14651   16165  -24447
   31667  -15172   15677  -24447
   31668  -15677   15172  -24447
   31669  -16165   14651  -24447
   31670  -16635   14114  -24447
   31671  -17088   13562  -24447
   31672  -17523   12996  -24447
   31673  -17939   12415  -24447
   31674  -18335   11822  -24447
   31675  -18712   11216  -24447
   31676  -19069   10597  -24447
   31677  -19406    9968  -24447
   31678  -19722    9327  -24447
   31679  -20016    8677  -24447
   31680  -20290    8018  -24447
   31681  -20541    7349  -24447
   31682  -20770    6673  -24447
   31683  -20978    5990  -24447
   31684  -21162    5301  -24447
   31685  -21325    4605  -24447
   31686  -21464    3905  -24447
   31687  -21580    3201  -24447
   31688  -21673    2493  -24447
   31689  -21743    1782  -24447
   31690  -21790    1070  -24447
   31691  -21813     356  -24447
   31692  -21813    -356  -24447
   31693  -21790   -1070  -24447
   31694  -21743   -1782  -24447
   31695  -21673   -2493  -24447
   31696  -21580   -3201  -24447
   31697  -21464   -3905  -24447
   31698  -21325   -4605  -24447
   31699  -21162   -5301  -24447
   31700  -20978   -5990  -24447
   31701  -20770   -6673  -24447
   31702  -20541   -7349  -24447
   31703  -20290   -8018  -24447
   31704  -20016   -8677  -24447
   31705  -19722   -9327  -24447
   31706  -19406   -9968  -24447
   31707  -19069  -10597  -24447
   31708  -18712  -11216  -24447
   31709  -18335  -11822  -24447
   31710  -17939  -12415  -24447
   31711  -17523  -12996  -24447
   31712  -17088  -13562  -24447
   31713  -16635  -14114  -24447
   31714  -16165  -14651  -24447
   31715  -15677  -15172  -24447
   31716  -15172  -15677  -24447
   31717  -14651  -16165  -24447
   31718  -14114  -16635  -24447
   31719  -13562  -17088  -24447
   31720  -12996  -17523  -24447
   31721  -12415  -17939  -24447
   31722  -11822  -18335  -24447
   31723  -11216  -18712  -24447
   31724  -10597  -19069  -24447
   31725   -9968  -19406  -24447
   31726   -9327  -19722  -24447
   31727   -8677  -20016  -24447
   31728   -8018  -20290  -24447
   31729   -7349  -20541  -24447
   31730   -6673  -20770  -24447
   31731   -5990  -20978  -24447
   31732   -5301  -21162  -24447
   31733   -4605  -21325  -24447
   31734   -3905  -21464  -24447
   31735   -3201  -21580  -24447
   31736   -2493  -21673  -24447
   31737   -1782  -21743  -24447
   31738   -1070  -21790  -24447
   31739    -356  -21813  -24447
   31740     356  -21813  -24447
   31741    1070  -21790  -24447
   31742    1782  -21743  -24447
   31743    2493  -21673  -24447
   31744    3201  -21580  -24447
   31745    3905  -21464  -24447
   31746    4605  -21325  -24447
   31747    5301  -21162  -24447
   31748    5990  -20978  -24447
   31749    6673  -20770  -24447
   31750    7349  -20541  -24447
   31751    8018  -20290  -24447
   31752    8677  -20016  -24447
   31753    9327  -19722  -24447
   31754    9968  -19406  -24447
   31755   10597  -19069  -24447
   31756   11216  -18712  -24447
   31757   11822  -18335  -24447
   31758   12415  -17939  -24447
   31759   12996  -17523  -24447
   31760   13562  -17088  -24447
   31761   14114  -16635  -24447
   31762   14651  -16165  -24447
   31763   15172  -15677  -24447
   31764   15677  -15172  -24447
   31765   16165  -14651  -24447
   31766   16635  -14114  -24447
   31767   17088  -13562  -24447
   31768   17523  -12996  -24447
   31769   17939  -12415  -24447
   31770   18335  -11822  -24447
   31771   18712  -11216  -24447
   31772   19069  -10597  -24447
   31773   19406   -9968  -24447
   31774   19722   -9327  -24447
   31775   20016   -8677  -24447
   31776   20290   -8018  -24447
   31777   20541   -7349  -24447
   31778   20770   -6673  -24447
   31779   20978   -5990  -24447
   31780   21162   -5301  -24447
   31781   21325   -4605  -24447
   31782   21464   -3905  -24447
   31783   21580   -3201  -24447
   31784   21673   -2493  -24447
   31785   21743   -1782  -24447
   31786   21790   -1070  -24447
   31787   21813    -356  -24447
   31788   21423     358  -24790
   31789   21399    1073  -24790
   31790   21351    1788  -24790
   31791   21279    2500  -24790
   31792   21184    3210  -24790
   31793   21065    3916  -24790
   31794   20922    4618  -24790
   31795   20756    5314  -24790
   31796   20567    6005  -24790
   31797   20355    6689  -24790
   31798   20120    7365  -24790
   31799   19863    8033  -24790
   31800   19583    8693  -24790
   31801   19282    9342  -24790
   31802   18959    9981  -24790
   31803   18615   10609  -24790
   31804   18250   11225  -24790
   31805   17864   11829  -24790
   31806   17459   12419  -24790
   31807   17034   12996  -24790
   31808   16591   13558  -24790
   31809   16128   14104  -24790
   31810   15648   14635  -24790
   31811   15150   15150  -24790
   31812   14635   15648  -24790
   31813   14104   16128  -24790
   31814   13558   16591  -24790
   31815   12996   17034  -24790
   31816   12419   17459  -24790
   31817   11829   17864  -24790
   31818   11225   18250  -24790
   31819   10609   18615  -24790
   31820    9981   18959  -24790
   31821    9342   19282  -24790
   31822    8693   19583  -24790
   31823    8033   19863  -24790
   31824    7365   20120  -24790
   31825    6689   20355  -24790
   31826    6005   20567  -24790
   31827    5314   20756  -24790
   31828    4618   20922  -24790
   31829    3916   21065  -24790
   31830    3210   21184  -24790
   31831    2500   21279  -24790
   31832    1788   21351  -24790
   31833    1073   21399  -24790
   31834     358   21423  -24790
   31835    -358   21423  -24790
   31836   -1073   21399  -24790
   31837   -1788   21351  -24790
   31838   -2500   21279  -24790
   31839   -3210   21184  -24790
   31840   -3916   21065  -24790
   31841   -4618   20922  -24790
   31842   -5314   20756  -24790
   31843   -6005   20567  -24790
   31844   -6689   20355  -24790
   31845   -7365   20120  -24790
   31846   -8033   19863  -24790
   31847   -8693   19583  -24790
   31848   -9342   19282  -24790
   31849   -9981   18959  -24790
   31850  -10609   18615  -24790
   31851  -11225   18250  -24790
   31852  -11829   17864  -24790
   31853  -12419   17459  -24790
   31854  -12996   17034  -24790
   31855  -13558   16591  -24790
   31856  -14104   16128  -24790
   31857  -14635   15648  -24790
   31858  -15150   15150  -24790
   31859  -15648   14635  -24790
   31860  -16128   14104  -24790
   31861  -16591   13558  -24790
   31862  -17034   12996  -24790
   31863  -17459   12419  -24790
   31864  -17864   11829  -24790
   31865  -18250   11225  -24790
   31866  -18615   10609  -24790
   31867  -18959    9981  -24790
   31868  -19282    9342  -24790
   31869  -19583    8693  -24790
   31870  -19863    8033  -24790
   31871  -20120    7365  -24790
   31872  -20355    6689  -24790
   31873  -20567    6005  -24790
   31874  -20756    5314  -24790
   31875  -20922    4618  -24790
   31876  -21065    3916  -24790
   31877  -21184    3210  -24790
   31878  -21279    2500  -24790
   31879  -21351    1788  -24790
   31880  -21399    1073  -24790
   31881  -21423     358  -24790
   31882  -21423    -358  -24790
   31883  -21399   -1073  -24790
   31884  -21351   -1788  -24790
   31885  -21279   -2500  -24790
   31886  -21184   -3210  -24790
   31887  -21065   -3916  -24790
   31888  -20922   -4618  -24790
   31889  -20756   -5314  -24790
   31890  -20567   -6005  -24790
   31891  -20355   -6689  -24790
   31892  -20120   -7365  -24790
   31893  -19863   -8033  -24790
   31894  -19583   -8693  -24790
   31895  -19282   -9342  -24790
   31896  -18959   -9981  -24790
   31897  -18615  -10609  -24790
   31898  -18250  -11225  -24790
   31899  -17864  -11829  -24790
   31900  -17459  -12419  -24790
   31901  -17034  -12996  -24790
   31902  -16591  -13558  -24790
   31903  -16128  -14104  -24790
   31904  -15648  -14635  -24790
   31905  -15150  -15150  -24790
   31906  -14635  -15648  -24790
   31907  -14104  -16128  -24790
   31908  -13558  -16591  -24790
